GEOID,HEROP_ID,HcvCntDr,HcvTmDr,HcvTmDr2
1059973300,140US01059973300,0,39.67,79.34
1049961000,140US01049961000,0,33.29,66.58
1049961400,140US01049961400,0,48.15,96.3
1077010100,140US01077010100,1,5.43,10.86
1077010400,140US01077010400,1,8.03,16.06
1077011000,140US01077011000,1,7.97,15.94
1077011102,140US01077011102,1,11.08,22.16
1077011200,140US01077011200,1,17.75,35.5
1015000400,140US01015000400,3,5.82,11.64
1013953300,140US01013953300,0,52.71,105.42
1013952900,140US01013952900,0,44.39,88.78
1015001202,140US01015001202,3,4.46,8.92
1015000500,140US01015000500,3,3.02,6.04
1015001300,140US01015001300,3,4.69,9.38
1015002400,140US01015002400,2,29.77,59.54
1015002300,140US01015002300,2,29.34,58.68
1013953200,140US01013953200,0,30.67,61.34
1009050400,140US01009050400,0,43.13,86.26
1009050200,140US01009050200,0,38.09,76.18
1117030701,140US01117030701,1,27.76,55.52
1117030704,140US01117030704,1,29.97,59.94
1017954600,140US01017954600,1,20.94,41.88
1017953800,140US01017953800,0,45.83,91.66
1101005700,140US01101005700,1,26.6,53.2
1101005800,140US01101005800,0,35.49,70.98
1101006000,140US01101006000,2,19.39,38.78
1101000200,140US01101000200,2,11.29,22.58
1101000600,140US01101000600,2,11.13,22.26
1101001300,140US01101001300,2,9.45,18.9
1101002300,140US01101002300,2,9.5,19
1081041200,140US01081041200,1,7.86,15.72
1081041400,140US01081041400,2,3.66,7.32
1101002400,140US01101002400,2,11.82,23.64
1101005606,140US01101005606,2,8.14,16.28
1101000400,140US01101000400,2,15.02,30.04
1101002600,140US01101002600,2,13.97,27.94
1101001500,140US01101001500,2,9.1,18.2
1101002800,140US01101002800,2,6.87,13.74
1101005301,140US01101005301,2,16.04,32.08
1041963600,140US01041963600,2,16.31,32.62
1045020200,140US01045020200,0,34.72,69.44
1045020500,140US01045020500,3,26.24,52.48
1045020802,140US01045020802,3,24.82,49.64
1031010500,140US01031010500,0,37.21,74.42
1031010900,140US01031010900,1,24.24,48.48
1031010100,140US01031010100,0,30.45,60.9
1061050300,140US01061050300,1,0,0
1061050500,140US01061050500,4,17.1,34.2
1061050600,140US01061050600,3,20.11,40.22
1087231800,140US01087231800,2,15.58,31.16
1087231900,140US01087231900,2,14.37,28.74
1087231500,140US01087231500,2,15.48,30.96
1037961000,140US01037961000,1,20.43,40.86
1067030500,140US01067030500,2,13.54,27.08
1027958900,140US01027958900,1,24.43,48.86
1123962000,140US01123962000,1,23.14,46.28
1021060101,140US01021060101,1,14.64,29.28
1021060500,140US01021060500,0,38.27,76.54
1021060300,140US01021060300,1,21.64,43.28
1109188900,140US01109188900,1,6.24,12.48
1085781200,140US01085781200,0,46.8,93.6
1109189300,140US01109189300,1,16.01,32.02
1051031300,140US01051031300,2,8.62,17.24
1051030500,140US01051030500,1,27.94,55.88
1051030901,140US01051030901,1,15.3,30.6
1051030200,140US01051030200,0,37.91,75.82
1121010400,140US01121010400,2,24.09,48.18
1121011700,140US01121011700,0,34.16,68.32
1121010101,140US01121010101,3,13.17,26.34
1121010302,140US01121010302,0,35.56,71.12
1061050200,140US01061050200,1,16.46,32.92
1113031100,140US01113031100,0,38.91,77.82
1113030300,140US01113030300,6,4.98,9.96
1113030700,140US01113030700,5,5.38,10.76
1097001502,140US01097001502,2,5.26,10.52
1097002200,140US01097002200,2,6.08,12.16
1097002502,140US01097002502,2,9.18,18.36
1097002800,140US01097002800,2,6.37,12.74
1097003100,140US01097003100,2,0,0
1097003501,140US01097003501,2,9.7,19.4
1097003502,140US01097003502,2,8.17,16.34
1097007000,140US01097007000,2,10.31,20.62
1097007103,140US01097007103,2,17.08,34.16
1097007102,140US01097007102,2,13.59,27.18
1097007300,140US01097007300,1,28.91,57.82
1097002000,140US01097002000,2,11.04,22.08
1097005100,140US01097005100,2,12.11,24.22
1097000401,140US01097000401,2,9.29,18.58
1097000600,140US01097000600,2,11.24,22.48
1097000901,140US01097000901,2,8.93,17.86
1097001001,140US01097001001,2,8.05,16.1
1069041800,140US01069041800,2,27.68,55.36
1093964600,140US01093964600,0,42.09,84.18
1069042100,140US01069042100,2,14.81,29.62
1069041600,140US01069041600,2,13.09,26.18
1005950100,140US01005950100,1,20.99,41.98
1005950600,140US01005950600,1,21.47,42.94
1029959700,140US01029959700,3,18.23,36.46
1109189003,140US01109189003,1,6.86,13.72
1109189002,140US01109189002,1,7.54,15.08
1075030101,140US01075030101,0,33.49,66.98
1069041902,140US01069041902,2,13.46,26.92
1069040206,140US01069040206,3,6.85,13.7
1047956702,140US01047956702,0,56.47,112.94
1047956201,140US01047956201,0,63.38,126.76
1125010104,140US01125010104,0,55.65,111.3
1125010707,140US01125010707,4,19.22,38.44
1003011601,140US01003011601,0,50.45,100.9
1125011901,140US01125011901,5,4.5,9
1087231603,140US01087231603,1,0,0
1125010205,140US01125010205,0,54.81,109.62
1125012001,140US01125012001,5,4.98,9.96
1015001201,140US01015001201,3,0,0
1131035100,140US01131035100,0,,
1125010704,140US01125010704,4,23.07,46.14
1051030103,140US01051030103,1,21.83,43.66
1117030212,140US01117030212,7,11.72,23.44
1115040401,140US01115040401,1,16.28,32.56
1051030102,140US01051030102,1,23.76,47.52
1051031002,140US01051031002,2,10.68,21.36
1127020801,140US01127020801,1,21.86,43.72
1127020802,140US01127020802,1,15.29,30.58
1103005106,140US01103005106,1,27.9,55.8
1103005107,140US01103005107,0,33.05,66.1
1051030702,140US01051030702,0,30.86,61.72
1051030701,140US01051030701,1,27.33,54.66
1001020902,140US01001020902,1,26.71,53.42
1001020804,140US01001020804,3,4.74,9.48
1117980000,140US01117980000,8,17.09,34.18
1117030337,140US01117030337,2,22.69,45.38
1117030320,140US01117030320,5,18.67,37.34
1117030306,140US01117030306,6,14.53,29.06
1117030316,140US01117030316,6,17.33,34.66
1117030703,140US01117030703,1,20.43,40.86
1117030331,140US01117030331,8,16.95,33.9
1073011109,140US01073011109,5,13.11,26.22
1073011110,140US01073011110,2,26.58,53.16
1097006407,140US01097006407,0,31.7,63.4
1097006501,140US01097006501,3,17.93,35.86
1097007400,140US01097007400,2,0,0
1097003706,140US01097003706,2,7.33,14.66
1133965501,140US01133965501,0,62.49,124.98
1013953500,140US01013953500,0,48.3,96.6
1033020703,140US01033020703,1,6.89,13.78
1073005909,140US01073005909,5,7.47,14.94
1073011208,140US01073011208,5,11.06,22.12
1073004901,140US01073004901,7,1.6,3.2
1073010802,140US01073010802,7,4.84,9.68
1073005800,140US01073005800,7,0,0
1073014412,140US01073014412,6,10.77,21.54
1073011301,140US01073011301,3,21.76,43.52
1055000200,140US01055000200,3,4.66,9.32
1055010100,140US01055010100,3,16.23,32.46
1121010102,140US01121010102,3,13.68,27.36
1121010700,140US01121010700,2,28.59,57.18
1081042005,140US01081042005,6,16.62,33.24
1081042003,140US01081042003,6,18.38,36.76
1113030402,140US01113030402,6,8.95,17.9
1113030500,140US01113030500,6,8.49,16.98
1089002502,140US01089002502,1,18.66,37.32
1089002722,140US01089002722,1,25.43,50.86
1089011100,140US01089011100,0,,
1045020400,140US01045020400,1,29.35,58.7
1045020801,140US01045020801,3,24.73,49.46
1025957601,140US01025957601,0,53.12,106.24
1101005502,140US01101005502,2,23.82,47.64
1123962200,140US01123962200,1,19.19,38.38
1123962501,140US01123962501,1,17.62,35.24
1089011203,140US01089011203,1,12.56,25.12
1073011114,140US01073011114,5,16.5,33
1073014414,140US01073014414,7,13.72,27.44
1073012003,140US01073012003,7,9.79,19.58
1073010806,140US01073010806,6,8.94,17.88
1073012916,140US01073012916,8,8.55,17.1
1073014107,140US01073014107,0,34.39,68.78
1073011708,140US01073011708,7,15.31,30.62
1073010807,140US01073010807,7,13.32,26.64
1073011004,140US01073011004,5,13.21,26.42
1073010605,140US01073010605,6,8.74,17.48
1073012004,140US01073012004,7,13.22,26.44
1073011304,140US01073011304,4,15.36,30.72
1089011301,140US01089011301,0,31.45,62.9
1089010303,140US01089010303,0,36.69,73.38
1089010629,140US01089010629,1,10.5,21
1089010627,140US01089010627,1,10.98,21.96
1089011024,140US01089011024,1,4.83,9.66
1089011302,140US01089011302,0,44.15,88.3
1089010631,140US01089010631,1,15.38,30.76
1089010904,140US01089010904,1,26.8,53.6
1089002924,140US01089002924,1,26.68,53.36
1089010905,140US01089010905,0,35.54,71.08
1089011027,140US01089011027,1,4.91,9.82
1089010705,140US01089010705,1,24.02,48.04
1073014209,140US01073014209,4,9.7,19.4
1073014207,140US01073014207,3,17.82,35.64
1073014303,140US01073014303,6,8.85,17.7
1073002402,140US01073002402,6,3.84,7.68
1073012917,140US01073012917,8,10.27,20.54
1117030346,140US01117030346,8,14.6,29.2
1097006413,140US01097006413,2,19.85,39.7
1117030219,140US01117030219,4,14.96,29.92
1117030610,140US01117030610,3,19.86,39.72
1117030503,140US01117030503,1,24.5,49
1117030349,140US01117030349,4,21.06,42.12
1117030221,140US01117030221,7,14.21,28.42
1117030504,140US01117030504,3,22.37,44.74
1103005305,140US01103005305,1,26.2,52.4
1103005201,140US01103005201,0,43.72,87.44
1103005703,140US01103005703,0,30.52,61.04
1103005202,140US01103005202,0,37.31,74.62
1097006305,140US01097006305,0,31.81,63.62
1097005601,140US01097005601,2,21.93,43.86
1097005602,140US01097005602,2,19.66,39.32
1097006107,140US01097006107,2,20.77,41.54
1097006201,140US01097006201,0,40.38,80.76
1097003409,140US01097003409,2,16.76,33.52
1097000801,140US01097000801,2,10.53,21.06
1097006904,140US01097006904,3,11.26,22.52
1097006307,140US01097006307,2,21.82,43.64
1049960701,140US01049960701,1,29.61,59.22
1049960402,140US01049960402,0,38.24,76.48
1009050105,140US01009050105,0,36.86,73.72
1009050701,140US01009050701,2,29.44,58.88
1009050106,140US01009050106,0,37.75,75.5
1049960602,140US01049960602,0,37.4,74.8
1049960703,140US01049960703,0,31.17,62.34
1049960401,140US01049960401,0,48.55,97.1
1071950901,140US01071950901,0,64.28,128.56
1079979502,140US01079979502,0,36.68,73.36
1015001501,140US01015001501,3,7.76,15.52
1015001101,140US01015001101,3,10.31,20.62
1019955801,140US01019955801,3,22.56,45.12
1019956102,140US01019956102,0,39.85,79.7
1055010201,140US01055010201,1,15.05,30.1
1055010202,140US01055010202,1,12.03,24.06
1077011401,140US01077011401,1,23.01,46.02
1055010503,140US01055010503,1,12.74,25.48
1093964702,140US01093964702,0,41.54,83.08
1077011503,140US01077011503,1,12.88,25.76
1093964401,140US01093964401,0,50,100
1101005903,140US01101005903,1,28.22,56.44
1101005414,140US01101005414,2,17.67,35.34
1101005413,140US01101005413,3,17.32,34.64
1101002902,140US01101002902,2,4.19,8.38
1101005904,140US01101005904,2,15.31,30.62
1071950601,140US01071950601,0,74.46,148.92
1011952201,140US01011952201,0,49.34,98.68
1031011203,140US01031011203,1,25.89,51.78
1113030903,140US01113030903,5,15.8,31.6
1113030905,140US01113030905,0,35.78,71.56
1113030904,140US01113030904,4,25.97,51.94
1047956102,140US01047956102,0,52.88,105.76
1017954002,140US01017954002,1,29.4,58.8
1015002504,140US01015002504,4,13.37,26.74
1071951102,140US01071951102,0,58.54,117.08
1071950102,140US01071950102,0,46.84,93.68
1095030803,140US01095030803,0,32.16,64.32
1015002001,140US01015002001,0,45.89,91.78
1095030204,140US01095030204,0,56.13,112.26
1091973001,140US01091973001,1,29.43,58.86
1123962302,140US01123962302,1,0,0
1081040501,140US01081040501,2,10.34,20.68
1081041101,140US01081041101,2,5.29,10.58
1081041701,140US01081041701,1,8.01,16.02
1081040502,140US01081040502,2,13.59,27.18
1081042104,140US01081042104,1,17.59,35.18
1081041903,140US01081041903,5,25.01,50.02
1081041103,140US01081041103,1,5.89,11.78
1081040403,140US01081040403,2,13.29,26.58
1081040903,140US01081040903,2,9.43,18.86
1043964902,140US01043964902,0,36.74,73.48
1043964201,140US01043964201,0,47.42,94.84
1043964202,140US01043964202,0,46.39,92.78
1021060702,140US01021060702,2,19.12,38.24
1089010302,140US01089010302,0,35.55,71.1
1089002922,140US01089002922,1,27.07,54.14
1021060403,140US01021060403,2,26.76,53.52
1119011301,140US01119011301,0,33.04,66.08
1007010010,140US01007010010,0,43.1,86.2
1115040504,140US01115040504,0,31.48,62.96
1003010709,140US01003010709,2,25.59,51.18
1003011104,140US01003011104,0,30.91,61.82
1003010707,140US01003010707,1,27.38,54.76
1003011412,140US01003011412,0,57.6,115.2
1003010908,140US01003010908,0,33.33,66.66
1003010907,140US01003010907,0,36.97,73.94
1003011410,140US01003011410,0,48.26,96.52
1003011418,140US01003011418,0,65.68,131.36
1003011419,140US01003011419,0,68.04,136.08
1003010708,140US01003010708,2,20.86,41.72
1003011414,140US01003011414,0,62.58,125.16
1105687001,140US01105687001,0,75.23,150.46
1083020404,140US01083020404,0,33.65,67.3
1083021202,140US01083021202,1,13.47,26.94
1083020104,140US01083020104,1,27.28,54.56
1115040110,140US01115040110,4,20.94,41.88
1115040207,140US01115040207,1,29.99,59.98
1007010011,140US01007010011,0,56.64,113.28
1007010008,140US01007010008,0,41.84,83.68
1115040301,140US01115040301,0,38,76
1115040507,140US01115040507,0,30.01,60.02
1115040109,140US01115040109,4,22.71,45.42
1121010201,140US01121010201,3,23.26,46.52
1043965600,140US01043965600,0,51.53,103.06
1043965402,140US01043965402,1,25.91,51.82
1043965200,140US01043965200,0,42.86,85.72
1059972900,140US01059972900,0,33.1,66.2
1123962600,140US01123962600,2,18.57,37.14
1047957100,140US01047957100,0,63.29,126.58
1049960900,140US01049960900,0,30.3,60.6
1003011202,140US01003011202,0,30.63,61.26
1121010202,140US01121010202,3,19.21,38.42
1053970600,140US01053970600,0,69.67,139.34
1055001100,140US01055001100,3,6.7,13.4
1055011200,140US01055011200,3,5.06,10.12
1055011002,140US01055011002,1,28.02,56.04
1055011100,140US01055011100,1,28.61,57.22
1077011801,140US01077011801,0,40.33,80.66
1035960200,140US01035960200,0,80.66,161.32
1039962400,140US01039962400,0,44.42,88.84
1127021200,140US01127021200,1,17.32,34.64
1129044200,140US01129044200,0,51.92,103.84
1095030402,140US01095030402,0,48.16,96.32
1095030702,140US01095030702,0,47.2,94.4
1073012001,140US01073012001,8,11.4,22.8
1073003600,140US01073003600,6,9.35,18.7
1073001600,140US01073001600,7,4.14,8.28
1073013801,140US01073013801,6,5.9,11.8
1073004000,140US01073004000,6,5.48,10.96
1073004702,140US01073004702,7,4,8
1073010804,140US01073010804,7,8.46,16.92
1073011500,140US01073011500,4,14.73,29.46
1103000600,140US01103000600,1,23.75,47.5
1125010406,140US01125010406,4,8.32,16.64
1125012503,140US01125012503,5,8.27,16.54
1091973200,140US01091973200,0,44.19,88.38
1075030000,140US01075030000,0,63.6,127.2
1107050200,140US01107050200,3,16.77,33.54
1127021900,140US01127021900,1,23.88,47.76
1127020600,140US01127020600,1,8.67,17.34
1015001400,140US01015001400,3,8.64,17.28
1015002101,140US01015002101,0,31.26,62.52
1013952700,140US01013952700,0,43.59,87.18
1079979600,140US01079979600,0,36.72,73.44
1051030600,140US01051030600,0,34.57,69.14
1015981903,140US01015981903,3,20.98,41.96
1043965502,140US01043965502,0,37.2,74.4
1055010401,140US01055010401,1,6.1,12.2
1087232000,140US01087232000,2,13.17,26.34
1117030211,140US01117030211,3,24.95,49.9
1117030502,140US01117030502,1,24.45,48.9
1117030103,140US01117030103,1,19.14,38.28
1117030405,140US01117030405,0,30.85,61.7
1069040100,140US01069040100,3,0,0
1003011504,140US01003011504,0,50.99,101.98
1005950400,140US01005950400,0,37.43,74.86
1003011201,140US01003011201,2,25.28,50.56
1003011103,140US01003011103,0,31.67,63.34
1097006600,140US01097006600,2,21.19,42.38
1097006104,140US01097006104,1,27.63,55.26
1073014405,140US01073014405,8,6.34,12.68
1073014410,140US01073014410,8,12.72,25.44
1083020806,140US01083020806,1,17.06,34.12
1097001002,140US01097001002,2,7.06,14.12
1097002400,140US01097002400,2,6.53,13.06
1097005500,140US01097005500,2,16.84,33.68
1097006403,140US01097006403,2,15.15,30.3
1097003704,140US01097003704,2,8.67,17.34
1117030336,140US01117030336,4,18.71,37.42
1101005609,140US01101005609,2,12.47,24.94
1101005504,140US01101005504,2,28.44,56.88
1097007201,140US01097007201,2,21.58,43.16
1115040108,140US01115040108,3,23.48,46.96
1115040107,140US01115040107,4,22.52,45.04
1107050401,140US01107050401,0,38.47,76.94
1131034801,140US01131034801,0,,
1133965601,140US01133965601,0,37.74,75.48
1125012306,140US01125012306,4,0,0
1071950602,140US01071950602,0,67.12,134.24
1095030102,140US01095030102,0,54.61,109.22
1109189001,140US01109189001,3,5.24,10.48
1095030206,140US01095030206,0,41.88,83.76
1095030301,140US01095030301,0,40.25,80.5
1095030501,140US01095030501,0,49.57,99.14
1081042103,140US01081042103,6,21.65,43.3
1081040401,140US01081040401,2,13.97,27.94
1081040606,140US01081040606,2,13.35,26.7
1007010006,140US01007010006,0,43.77,87.54
1103005601,140US01103005601,0,43.58,87.16
1103005302,140US01103005302,0,31.34,62.68
1065040401,140US01065040401,0,32.71,65.42
1075030102,140US01075030102,0,48.52,97.04
1045020000,140US01045020000,1,28.59,57.18
1097005702,140US01097005702,2,24.74,49.48
1097006504,140US01097006504,3,18.54,37.08
1097003712,140US01097003712,2,5.63,11.26
1097006903,140US01097006903,3,12.43,24.86
1111000600,140US01111000600,0,47.22,94.44
1051030402,140US01051030402,1,24.21,48.42
1127020301,140US01127020301,1,0,0
1121010301,140US01121010301,1,29.35,58.7
1089011012,140US01089011012,1,9.75,19.5
1015002503,140US01015002503,3,12.64,25.28
1015001802,140US01015001802,3,12.21,24.42
1059973703,140US01059973703,0,43.08,86.16
1093964002,140US01093964002,0,51.68,103.36
1093964402,140US01093964402,0,55.95,111.9
1031011300,140US01031011300,1,20.6,41.2
1013953400,140US01013953400,0,65.12,130.24
1041963800,140US01041963800,0,35.39,70.78
1005950800,140US01005950800,1,0,0
1045021102,140US01045021102,3,13.99,27.98
1045020100,140US01045020100,0,38.66,77.32
1115040105,140US01115040105,3,27.5,55
1015001000,140US01015001000,3,4.64,9.28
1015000700,140US01015000700,3,6.64,13.28
1015002200,140US01015002200,0,33.41,66.82
1069040802,140US01069040802,3,7.18,14.36
1055010900,140US01055010900,3,14.56,29.12
1109189102,140US01109189102,1,7.73,15.46
1015981901,140US01015981901,3,24.96,49.92
1069041200,140US01069041200,3,0,0
1029959500,140US01029959500,0,35.02,70.04
1017954300,140US01017954300,1,16.75,33.5
1067030100,140US01067030100,0,37.07,74.14
1069042000,140US01069042000,2,17.32,34.64
1073011600,140US01073011600,2,27.6,55.2
1073012704,140US01073012704,6,17.27,34.54
1073010701,140US01073010701,7,1.48,2.96
